total_label|passport_label|con|con_label|connected_genvec
6.14-2.0.7.14.14.6.1|6.14-2.0.7.14.14.6|[ 6, 13, 14 ]|[ 7A-1, 14A5, 14A1 ]|[ a^6, a^13, a^9 ]
6.14-2.0.7.14.14.7.1|6.14-2.0.7.14.14.7|[ 5, 9, 10 ]|[ 7A2, 14A-1, 14A-5 ]|[ a^8, a^5, a ]
6.14-2.0.7.14.14.8.1|6.14-2.0.7.14.14.8|[ 5, 11, 14 ]|[ 7A2, 14A3, 14A1 ]|[ a^8, a^11, a^9 ]
6.14-2.0.7.14.14.9.1|6.14-2.0.7.14.14.9|[ 5, 12, 12 ]|[ 7A2, 14A-3, 14A-3 ]|[ a^8, a^3, a^3 ]
6.14-2.0.7.14.14.10.1|6.14-2.0.7.14.14.10|[ 4, 14, 14 ]|[ 7A-2, 14A1, 14A1 ]|[ a^10, a^9, a^9 ]
6.14-2.0.7.14.14.11.1|6.14-2.0.7.14.14.11|[ 4, 9, 13 ]|[ 7A-2, 14A-1, 14A5 ]|[ a^10, a^5, a^13 ]
6.14-2.0.7.14.14.12.1|6.14-2.0.7.14.14.12|[ 4, 10, 12 ]|[ 7A-2, 14A-5, 14A-3 ]|[ a^10, a, a^3 ]
6.14-2.0.7.14.14.13.1|6.14-2.0.7.14.14.13|[ 7, 9, 9 ]|[ 7A3, 14A-1, 14A-1 ]|[ a^4, a^5, a^5 ]
6.14-2.0.7.14.14.14.1|6.14-2.0.7.14.14.14|[ 7, 11, 13 ]|[ 7A3, 14A3, 14A5 ]|[ a^4, a^11, a^13 ]
6.14-2.0.7.14.14.15.1|6.14-2.0.7.14.14.15|[ 7, 10, 14 ]|[ 7A3, 14A-5, 14A1 ]|[ a^4, a, a^9 ]
6.14-2.0.7.14.14.16.1|6.14-2.0.7.14.14.16|[ 8, 12, 14 ]|[ 7A-3, 14A-3, 14A1 ]|[ a^2, a^3, a^9 ]
6.14-2.0.7.14.14.17.1|6.14-2.0.7.14.14.17|[ 8, 13, 13 ]|[ 7A-3, 14A5, 14A5 ]|[ a^2, a^13, a^13 ]
6.14-2.0.7.14.14.18.1|6.14-2.0.7.14.14.18|[ 8, 10, 11 ]|[ 7A-3, 14A-5, 14A3 ]|[ a^2, a, a^11 ]
6.14-1.0.2.2.7.7.1.1|6.14-1.0.2.2.7.7.1|[ 2, 2, 5, 5 ]|[ 2A, 2A, 7A1, 7A1 ]|[ a, a, b^4, b^3 ]
6.14-1.0.2.2.7.7.1.2|6.14-1.0.2.2.7.7.1|[ 2, 2, 5, 5 ]|[ 2A, 2A, 7A1, 7A1 ]|[ a, ba, b^3, b^3 ]
6.14-1.0.2.2.7.7.2.1|6.14-1.0.2.2.7.7.2|[ 2, 2, 3, 5 ]|[ 2A, 2A, 7A2, 7A1 ]|[ a, b^3a, b, b^3 ]
6.14-1.0.2.2.7.7.2.2|6.14-1.0.2.2.7.7.2|[ 2, 2, 3, 5 ]|[ 2A, 2A, 7A2, 7A1 ]|[ a, b^5a, b^6, b^3 ]
6.14-1.0.2.2.7.7.3.1|6.14-1.0.2.2.7.7.3|[ 2, 2, 3, 3 ]|[ 2A, 2A, 7A2, 7A2 ]|[ a, a, b^6, b ]
6.14-1.0.2.2.7.7.3.2|6.14-1.0.2.2.7.7.3|[ 2, 2, 3, 3 ]|[ 2A, 2A, 7A2, 7A2 ]|[ a, b^5a, b, b ]
6.14-1.0.2.2.7.7.4.1|6.14-1.0.2.2.7.7.4|[ 2, 2, 3, 4 ]|[ 2A, 2A, 7A2, 7A3 ]|[ a, ba, b, b^5 ]
6.14-1.0.2.2.7.7.4.2|6.14-1.0.2.2.7.7.4|[ 2, 2, 3, 4 ]|[ 2A, 2A, 7A2, 7A3 ]|[ a, b^3a, b^6, b^5 ]
6.14-1.0.2.2.7.7.5.1|6.14-1.0.2.2.7.7.5|[ 2, 2, 4, 5 ]|[ 2A, 2A, 7A3, 7A1 ]|[ a, ba, b^2, b^4 ]
6.14-1.0.2.2.7.7.5.2|6.14-1.0.2.2.7.7.5|[ 2, 2, 4, 5 ]|[ 2A, 2A, 7A3, 7A1 ]|[ a, b^5a, b^5, b^4 ]
6.14-1.0.2.2.7.7.6.1|6.14-1.0.2.2.7.7.6|[ 2, 2, 4, 4 ]|[ 2A, 2A, 7A3, 7A3 ]|[ a, a, b^5, b^2 ]
6.14-1.0.2.2.7.7.6.2|6.14-1.0.2.2.7.7.6|[ 2, 2, 4, 4 ]|[ 2A, 2A, 7A3, 7A3 ]|[ a, b^3a, b^2, b^2 ]
6.14-2.0.2.2.7.7.1.1|6.14-2.0.2.2.7.7.1|[ 2, 2, 3, 8 ]|[ 2A, 2A, 7A1, 7A-3 ]|[ a^7, a^7, a^12, a^2 ]
6.14-2.0.2.2.7.7.2.1|6.14-2.0.2.2.7.7.2|[ 2, 2, 5, 6 ]|[ 2A, 2A, 7A2, 7A-1 ]|[ a^7, a^7, a^8, a^6 ]
6.14-2.0.2.2.7.7.3.1|6.14-2.0.2.2.7.7.3|[ 2, 2, 4, 7 ]|[ 2A, 2A, 7A-2, 7A3 ]|[ a^7, a^7, a^10, a^4 ]
6.15-1.0.5.15.15.1.1|6.15-1.0.5.15.15.1|[ 4, 8, 12 ]|[ 5A1, 15A-1, 15A-4 ]|[ a^12, a^7, a^11 ]
6.15-1.0.5.15.15.2.1|6.15-1.0.5.15.15.2|[ 4, 13, 14 ]|[ 5A1, 15A2, 15A-7 ]|[ a^12, a^2, a ]
6.15-1.0.5.15.15.3.1|6.15-1.0.5.15.15.3|[ 4, 9, 11 ]|[ 5A1, 15A-2, 15A1 ]|[ a^12, a^14, a^4 ]
6.15-1.0.5.15.15.4.1|6.15-1.0.5.15.15.4|[ 7, 11, 15 ]|[ 5A-1, 15A1, 15A7 ]|[ a^3, a^4, a^8 ]
6.15-1.0.5.15.15.5.1|6.15-1.0.5.15.15.5|[ 7, 9, 10 ]|[ 5A-1, 15A-2, 15A4 ]|[ a^3, a^14, a^13 ]
6.15-1.0.5.15.15.6.1|6.15-1.0.5.15.15.6|[ 7, 12, 14 ]|[ 5A-1, 15A-4, 15A-7 ]|[ a^3, a^11, a ]
6.15-1.0.5.15.15.7.1|6.15-1.0.5.15.15.7|[ 6, 8, 13 ]|[ 5A2, 15A-1, 15A2 ]|[ a^6, a^7, a^2 ]
6.15-1.0.5.15.15.8.1|6.15-1.0.5.15.15.8|[ 6, 10, 12 ]|[ 5A2, 15A4, 15A-4 ]|[ a^6, a^13, a^11 ]
6.15-1.0.5.15.15.9.1|6.15-1.0.5.15.15.9|[ 6, 14, 15 ]|[ 5A2, 15A-7, 15A7 ]|[ a^6, a, a^8 ]
6.15-1.0.5.15.15.10.1|6.15-1.0.5.15.15.10|[ 5, 11, 13 ]|[ 5A-2, 15A1, 15A2 ]|[ a^9, a^4, a^2 ]
6.15-1.0.5.15.15.11.1|6.15-1.0.5.15.15.11|[ 5, 8, 9 ]|[ 5A-2, 15A-1, 15A-2 ]|[ a^9, a^7, a^14 ]
6.15-1.0.5.15.15.12.1|6.15-1.0.5.15.15.12|[ 5, 10, 15 ]|[ 5A-2, 15A4, 15A7 ]|[ a^9, a^13, a^8 ]
6.16-1.0.4.16.16.1.1|6.16-1.0.4.16.16.1|[ 4, 13, 14 ]|[ 4A1, 16A-1, 16A1 ]|[ a^-4, a^-7, a^-5 ]
6.16-1.0.4.16.16.2.1|6.16-1.0.4.16.16.2|[ 4, 9, 10 ]|[ 4A1, 16A-5, 16A-3 ]|[ a^-4, a, a^3 ]
6.16-1.0.4.16.16.3.1|6.16-1.0.4.16.16.3|[ 4, 12, 15 ]|[ 4A1, 16A7, 16A3 ]|[ a^-4, a^7, a^-3 ]
6.16-1.0.4.16.16.4.1|6.16-1.0.4.16.16.4|[ 4, 11, 16 ]|[ 4A1, 16A-7, 16A5 ]|[ a^-4, a^5, a^-1 ]
6.16-1.0.4.16.16.5.1|6.16-1.0.4.16.16.5|[ 3, 15, 16 ]|[ 4A-1, 16A3, 16A5 ]|[ a^4, a^-3, a^-1 ]
6.16-1.0.4.16.16.6.1|6.16-1.0.4.16.16.6|[ 3, 10, 13 ]|[ 4A-1, 16A-3, 16A-1 ]|[ a^4, a^3, a^-7 ]
6.16-1.0.4.16.16.7.1|6.16-1.0.4.16.16.7|[ 3, 9, 14 ]|[ 4A-1, 16A-5, 16A1 ]|[ a^4, a, a^-5 ]
6.16-1.0.4.16.16.8.1|6.16-1.0.4.16.16.8|[ 3, 11, 12 ]|[ 4A-1, 16A-7, 16A7 ]|[ a^4, a^5, a^7 ]
6.16-7.0.2.2.4.8.1.1|6.16-7.0.2.2.4.8.1|[ 3, 4, 5, 7 ]|[ 2B, 2C, 4A, 8A1 ]|[ a, b^-1a, b^-2, b^3 ]
6.16-7.0.2.2.4.8.1.2|6.16-7.0.2.2.4.8.1|[ 3, 4, 5, 7 ]|[ 2B, 2C, 4A, 8A1 ]|[ a, b^3a, b^2, b^3 ]
6.16-7.0.2.2.4.8.2.1|6.16-7.0.2.2.4.8.2|[ 3, 4, 5, 6 ]|[ 2B, 2C, 4A, 8A3 ]|[ a, b^-1a, b^2, b^-1 ]
6.16-7.0.2.2.4.8.2.2|6.16-7.0.2.2.4.8.2|[ 3, 4, 5, 6 ]|[ 2B, 2C, 4A, 8A3 ]|[ a, b^3a, b^-2, b^-1 ]
6.16-8.0.2.2.4.8.1.1|6.16-8.0.2.2.4.8.1|[ 2, 3, 5, 7 ]|[ 2A, 2B, 4B, 8A1 ]|[ b^-4, a, b^-1a, b^-3 ]
6.16-8.0.2.2.4.8.2.1|6.16-8.0.2.2.4.8.2|[ 2, 3, 5, 6 ]|[ 2A, 2B, 4B, 8A-1 ]|[ b^-4, a, b^3a, b ]
6.18-2.0.3.18.18.1.1|6.18-2.0.3.18.18.1|[ 3, 13, 14 ]|[ 3A1, 18A-1, 18A-5 ]|[ a^12, a^13, a^11 ]
6.18-2.0.3.18.18.2.1|6.18-2.0.3.18.18.2|[ 3, 15, 18 ]|[ 3A1, 18A7, 18A1 ]|[ a^12, a, a^5 ]
6.18-2.0.3.18.18.3.1|6.18-2.0.3.18.18.3|[ 3, 16, 17 ]|[ 3A1, 18A-7, 18A5 ]|[ a^12, a^17, a^7 ]
6.18-2.0.3.18.18.4.1|6.18-2.0.3.18.18.4|[ 4, 13, 16 ]|[ 3A-1, 18A-1, 18A-7 ]|[ a^6, a^13, a^17 ]
6.18-2.0.3.18.18.5.1|6.18-2.0.3.18.18.5|[ 4, 17, 18 ]|[ 3A-1, 18A5, 18A1 ]|[ a^6, a^7, a^5 ]
6.18-2.0.3.18.18.6.1|6.18-2.0.3.18.18.6|[ 4, 14, 15 ]|[ 3A-1, 18A-5, 18A7 ]|[ a^6, a^11, a ]
6.18-1.0.2.2.3.9.1.1|6.18-1.0.2.2.3.9.1|[ 2, 2, 3, 5 ]|[ 2A, 2A, 3A, 9A1 ]|[ a, ba, b^3, b^5 ]
6.18-1.0.2.2.3.9.1.2|6.18-1.0.2.2.3.9.1|[ 2, 2, 3, 5 ]|[ 2A, 2A, 3A, 9A1 ]|[ a, b^7a, b^6, b^5 ]
6.18-1.0.2.2.3.9.2.1|6.18-1.0.2.2.3.9.2|[ 2, 2, 3, 4 ]|[ 2A, 2A, 3A, 9A2 ]|[ a, ba, b^6, b^2 ]
6.18-1.0.2.2.3.9.2.2|6.18-1.0.2.2.3.9.2|[ 2, 2, 3, 4 ]|[ 2A, 2A, 3A, 9A2 ]|[ a, b^4a, b^3, b^2 ]
6.18-1.0.2.2.3.9.3.1|6.18-1.0.2.2.3.9.3|[ 2, 2, 3, 6 ]|[ 2A, 2A, 3A, 9A4 ]|[ a, b^4a, b^6, b^8 ]
6.18-1.0.2.2.3.9.3.2|6.18-1.0.2.2.3.9.3|[ 2, 2, 3, 6 ]|[ 2A, 2A, 3A, 9A4 ]|[ a, b^7a, b^3, b^8 ]
6.20-2.0.4.5.20.1.1|6.20-2.0.4.5.20.1|[ 3, 7, 15 ]|[ 4A1, 5A1, 20A-3 ]|[ a^5, a^8, a^7 ]
6.20-2.0.4.5.20.2.1|6.20-2.0.4.5.20.2|[ 3, 8, 17 ]|[ 4A1, 5A-1, 20A-7 ]|[ a^5, a^4, a^11 ]
6.20-2.0.4.5.20.3.1|6.20-2.0.4.5.20.3|[ 3, 6, 14 ]|[ 4A1, 5A2, 20A-9 ]|[ a^5, a^12, a^3 ]
6.20-2.0.4.5.20.4.1|6.20-2.0.4.5.20.4|[ 3, 5, 20 ]|[ 4A1, 5A-2, 20A1 ]|[ a^5, a^16, a^19 ]
6.20-2.0.4.5.20.5.1|6.20-2.0.4.5.20.5|[ 4, 7, 19 ]|[ 4A-1, 5A1, 20A9 ]|[ a^15, a^8, a^17 ]
6.20-2.0.4.5.20.6.1|6.20-2.0.4.5.20.6|[ 4, 8, 13 ]|[ 4A-1, 5A-1, 20A-1 ]|[ a^15, a^4, a ]
6.20-2.0.4.5.20.7.1|6.20-2.0.4.5.20.7|[ 4, 6, 18 ]|[ 4A-1, 5A2, 20A3 ]|[ a^15, a^12, a^13 ]
6.20-2.0.4.5.20.8.1|6.20-2.0.4.5.20.8|[ 4, 5, 16 ]|[ 4A-1, 5A-2, 20A7 ]|[ a^15, a^16, a^9 ]
6.20-3.0.2.2.4.4.1.1|6.20-3.0.2.2.4.4.1|[ 2, 2, 3, 4 ]|[ 2A, 2A, 4A-1, 4A1 ]|[ a^-2, a^-2, ba^-1, b^2a ]
6.20-3.0.2.2.4.4.1.2|6.20-3.0.2.2.4.4.1|[ 2, 2, 3, 4 ]|[ 2A, 2A, 4A-1, 4A1 ]|[ a^-2, b^3a^-2, a^-1, b^2a ]
6.20-3.0.2.2.4.4.1.3|6.20-3.0.2.2.4.4.1|[ 2, 2, 3, 4 ]|[ 2A, 2A, 4A-1, 4A1 ]|[ a^-2, b^3a^-2, ba^-1, b^4a ]
6.20-3.0.2.2.4.4.1.4|6.20-3.0.2.2.4.4.1|[ 2, 2, 3, 4 ]|[ 2A, 2A, 4A-1, 4A1 ]|[ a^-2, b^3a^-2, b^2a^-1, ba ]
6.20-3.0.2.2.4.4.1.5|6.20-3.0.2.2.4.4.1|[ 2, 2, 3, 4 ]|[ 2A, 2A, 4A-1, 4A1 ]|[ a^-2, b^3a^-2, b^3a^-1, b^3a ]
6.20-3.0.2.2.4.4.1.6|6.20-3.0.2.2.4.4.1|[ 2, 2, 3, 4 ]|[ 2A, 2A, 4A-1, 4A1 ]|[ a^-2, b^3a^-2, b^4a^-1, a ]
6.20-4.0.2.2.2.2.2.1.1|6.20-4.0.2.2.2.2.2.1|[ 2, 3, 3, 3, 4 ]|[ 2A, 2B, 2B, 2B, 2C ]|[ b^5, a, a, b^2a, b^7a ]
6.20-4.0.2.2.2.2.2.1.2|6.20-4.0.2.2.2.2.2.1|[ 2, 3, 3, 3, 4 ]|[ 2A, 2B, 2B, 2B, 2C ]|[ b^5, a, a, b^6a, ba ]
6.20-4.0.2.2.2.2.2.1.3|6.20-4.0.2.2.2.2.2.1|[ 2, 3, 3, 3, 4 ]|[ 2A, 2B, 2B, 2B, 2C ]|[ b^5, a, b^2a, a, b^3a ]
6.20-4.0.2.2.2.2.2.1.4|6.20-4.0.2.2.2.2.2.1|[ 2, 3, 3, 3, 4 ]|[ 2A, 2B, 2B, 2B, 2C ]|[ b^5, a, b^2a, b^2a, b^5a ]
6.20-4.0.2.2.2.2.2.1.5|6.20-4.0.2.2.2.2.2.1|[ 2, 3, 3, 3, 4 ]|[ 2A, 2B, 2B, 2B, 2C ]|[ b^5, a, b^2a, b^4a, b^7a ]
6.20-4.0.2.2.2.2.2.1.6|6.20-4.0.2.2.2.2.2.1|[ 2, 3, 3, 3, 4 ]|[ 2A, 2B, 2B, 2B, 2C ]|[ b^5, a, b^2a, b^6a, b^9a ]
6.20-4.0.2.2.2.2.2.1.7|6.20-4.0.2.2.2.2.2.1|[ 2, 3, 3, 3, 4 ]|[ 2A, 2B, 2B, 2B, 2C ]|[ b^5, a, b^2a, b^8a, ba ]
6.20-4.0.2.2.2.2.2.1.8|6.20-4.0.2.2.2.2.2.1|[ 2, 3, 3, 3, 4 ]|[ 2A, 2B, 2B, 2B, 2C ]|[ b^5, a, b^6a, a, b^9a ]
6.20-4.0.2.2.2.2.2.1.9|6.20-4.0.2.2.2.2.2.1|[ 2, 3, 3, 3, 4 ]|[ 2A, 2B, 2B, 2B, 2C ]|[ b^5, a, b^6a, b^2a, ba ]
6.20-4.0.2.2.2.2.2.1.10|6.20-4.0.2.2.2.2.2.1|[ 2, 3, 3, 3, 4 ]|[ 2A, 2B, 2B, 2B, 2C ]|[ b^5, a, b^6a, b^4a, b^3a ]
6.20-4.0.2.2.2.2.2.1.11|6.20-4.0.2.2.2.2.2.1|[ 2, 3, 3, 3, 4 ]|[ 2A, 2B, 2B, 2B, 2C ]|[ b^5, a, b^6a, b^6a, b^5a ]
6.20-4.0.2.2.2.2.2.1.12|6.20-4.0.2.2.2.2.2.1|[ 2, 3, 3, 3, 4 ]|[ 2A, 2B, 2B, 2B, 2C ]|[ b^5, a, b^6a, b^8a, b^7a ]
6.20-4.0.2.2.2.2.2.2.1|6.20-4.0.2.2.2.2.2.2|[ 2, 3, 4, 4, 4 ]|[ 2A, 2B, 2C, 2C, 2C ]|[ b^5, a, ba, ba, b^5a ]
6.20-4.0.2.2.2.2.2.2.2|6.20-4.0.2.2.2.2.2.2|[ 2, 3, 4, 4, 4 ]|[ 2A, 2B, 2C, 2C, 2C ]|[ b^5, a, ba, b^3a, b^7a ]
6.20-4.0.2.2.2.2.2.2.3|6.20-4.0.2.2.2.2.2.2|[ 2, 3, 4, 4, 4 ]|[ 2A, 2B, 2C, 2C, 2C ]|[ b^5, a, ba, b^5a, b^9a ]
6.20-4.0.2.2.2.2.2.2.4|6.20-4.0.2.2.2.2.2.2|[ 2, 3, 4, 4, 4 ]|[ 2A, 2B, 2C, 2C, 2C ]|[ b^5, a, ba, b^7a, ba ]
6.20-4.0.2.2.2.2.2.2.5|6.20-4.0.2.2.2.2.2.2|[ 2, 3, 4, 4, 4 ]|[ 2A, 2B, 2C, 2C, 2C ]|[ b^5, a, ba, b^9a, b^3a ]
6.20-4.0.2.2.2.2.2.2.6|6.20-4.0.2.2.2.2.2.2|[ 2, 3, 4, 4, 4 ]|[ 2A, 2B, 2C, 2C, 2C ]|[ b^5, a, b^5a, ba, ba ]
6.20-4.0.2.2.2.2.2.2.7|6.20-4.0.2.2.2.2.2.2|[ 2, 3, 4, 4, 4 ]|[ 2A, 2B, 2C, 2C, 2C ]|[ b^5, a, b^5a, b^7a, b^7a ]
6.20-4.0.2.2.2.2.2.2.8|6.20-4.0.2.2.2.2.2.2|[ 2, 3, 4, 4, 4 ]|[ 2A, 2B, 2C, 2C, 2C ]|[ b^5, a, b^7a, ba, b^9a ]
6.20-4.0.2.2.2.2.2.2.9|6.20-4.0.2.2.2.2.2.2|[ 2, 3, 4, 4, 4 ]|[ 2A, 2B, 2C, 2C, 2C ]|[ b^5, a, b^7a, b^3a, ba ]
6.20-4.0.2.2.2.2.2.2.10|6.20-4.0.2.2.2.2.2.2|[ 2, 3, 4, 4, 4 ]|[ 2A, 2B, 2C, 2C, 2C ]|[ b^5, a, b^7a, b^5a, b^3a ]
6.20-4.0.2.2.2.2.2.2.11|6.20-4.0.2.2.2.2.2.2|[ 2, 3, 4, 4, 4 ]|[ 2A, 2B, 2C, 2C, 2C ]|[ b^5, a, b^7a, b^7a, b^5a ]
6.20-4.0.2.2.2.2.2.2.12|6.20-4.0.2.2.2.2.2.2|[ 2, 3, 4, 4, 4 ]|[ 2A, 2B, 2C, 2C, 2C ]|[ b^5, a, b^7a, b^9a, b^7a ]
6.21-2.0.3.7.21.1.1|6.21-2.0.3.7.21.1|[ 3, 4, 17 ]|[ 3A1, 7A1, 21A2 ]|[ a^14, a^18, a^10 ]
6.21-2.0.3.7.21.2.1|6.21-2.0.3.7.21.2|[ 3, 5, 20 ]|[ 3A1, 7A-1, 21A5 ]|[ a^14, a^15, a^13 ]
6.21-2.0.3.7.21.3.1|6.21-2.0.3.7.21.3|[ 3, 7, 15 ]|[ 3A1, 7A2, 21A1 ]|[ a^14, a^9, a^19 ]
6.21-2.0.3.7.21.4.1|6.21-2.0.3.7.21.4|[ 3, 8, 18 ]|[ 3A1, 7A-2, 21A-4 ]|[ a^14, a^6, a ]
6.21-2.0.3.7.21.5.1|6.21-2.0.3.7.21.5|[ 3, 9, 10 ]|[ 3A1, 7A3, 21A-1 ]|[ a^14, a^3, a^4 ]
6.21-2.0.3.7.21.6.1|6.21-2.0.3.7.21.6|[ 3, 6, 12 ]|[ 3A1, 7A-3, 21A4 ]|[ a^14, a^12, a^16 ]
6.21-2.0.3.7.21.7.1|6.21-2.0.3.7.21.7|[ 2, 4, 21 ]|[ 3A-1, 7A1, 21A-5 ]|[ a^7, a^18, a^17 ]
6.21-2.0.3.7.21.8.1|6.21-2.0.3.7.21.8|[ 2, 5, 13 ]|[ 3A-1, 7A-1, 21A-2 ]|[ a^7, a^15, a^20 ]
6.21-2.0.3.7.21.9.1|6.21-2.0.3.7.21.9|[ 2, 7, 19 ]|[ 3A-1, 7A2, 21A-10 ]|[ a^7, a^9, a^5 ]
6.21-2.0.3.7.21.10.1|6.21-2.0.3.7.21.10|[ 2, 8, 11 ]|[ 3A-1, 7A-2, 21A10 ]|[ a^7, a^6, a^8 ]
6.21-2.0.3.7.21.11.1|6.21-2.0.3.7.21.11|[ 2, 9, 14 ]|[ 3A-1, 7A3, 21A-8 ]|[ a^7, a^3, a^11 ]
6.21-2.0.3.7.21.12.1|6.21-2.0.3.7.21.12|[ 2, 6, 16 ]|[ 3A-1, 7A-3, 21A8 ]|[ a^7, a^12, a^2 ]
6.24-3.0.4.6.6.1.1|6.24-3.0.4.6.6.1|[ 5, 6, 7 ]|[ 4A, 6A1, 6A-1 ]|[ b^-2c, b^-2a, b^-2ca^2 ]
6.24-10.0.4.6.6.1.1|6.24-10.0.4.6.6.1|[ 7, 11, 12 ]|[ 4A, 6B-1, 6B1 ]|[ b^3, b^4a, b^5a ]
6.24-10.0.4.6.6.2.1|6.24-10.0.4.6.6.2|[ 7, 10, 13 ]|[ 4A, 6C1, 6C-1 ]|[ b^3, b^8a, ba ]
6.24-4.0.4.4.12.1.1|6.24-4.0.4.4.12.1|[ 5, 6, 9 ]|[ 4B, 4C, 12A1 ]|[ a, b^5a, b ]
6.24-4.0.4.4.12.2.1|6.24-4.0.4.4.12.2|[ 5, 6, 8 ]|[ 4B, 4C, 12A5 ]|[ a, ba, b^5 ]
6.24-1.0.3.8.8.1.1|6.24-1.0.3.8.8.1|[ 3, 8, 9 ]|[ 3A, 8A1, 8A-3 ]|[ b^2, a^3, ba^-3 ]
6.24-1.0.3.8.8.2.1|6.24-1.0.3.8.8.2|[ 3, 7, 10 ]|[ 3A, 8A-1, 8A3 ]|[ b^2, a, ba^-1 ]
6.24-2.0.2.24.24.1.1|6.24-2.0.2.24.24.1|[ 2, 18, 19 ]|[ 2A, 24A1, 24A7 ]|[ a^12, a^5, a^7 ]
6.24-2.0.2.24.24.2.1|6.24-2.0.2.24.24.2|[ 2, 21, 24 ]|[ 2A, 24A5, 24A-11 ]|[ a^12, a^13, a^23 ]
6.24-2.0.2.24.24.3.1|6.24-2.0.2.24.24.3|[ 2, 22, 23 ]|[ 2A, 24A-7, 24A-1 ]|[ a^12, a^17, a^19 ]
6.24-2.0.2.24.24.4.1|6.24-2.0.2.24.24.4|[ 2, 17, 20 ]|[ 2A, 24A11, 24A-5 ]|[ a^12, a, a^11 ]
6.24-6.0.2.2.3.4.1.1|6.24-6.0.2.2.3.4.1|[ 3, 4, 5, 6 ]|[ 2C, 2B, 3A, 4A ]|[ a, ba, b^8, b^3 ]
6.24-6.0.2.2.3.4.1.2|6.24-6.0.2.2.3.4.1|[ 3, 4, 5, 6 ]|[ 2C, 2B, 3A, 4A ]|[ a, b^5a, b^4, b^3 ]
6.24-8.0.2.2.3.4.1.1|6.24-8.0.2.2.3.4.1|[ 3, 4, 5, 6 ]|[ 2B, 2C, 3A, 4A ]|[ c^3, a, c^2, c^5a ]
6.24-8.0.2.2.3.4.1.2|6.24-8.0.2.2.3.4.1|[ 3, 4, 5, 6 ]|[ 2B, 2C, 3A, 4A ]|[ c^3, a, c^4, ca ]
6.24-12.0.2.2.3.4.1.1|6.24-12.0.2.2.3.4.1|[ 2, 3, 4, 5 ]|[ 2A, 2B, 3A, 4A ]|[ d, a, b, dba ]
6.24-12.0.2.2.3.4.1.2|6.24-12.0.2.2.3.4.1|[ 2, 3, 4, 5 ]|[ 2A, 2B, 3A, 4A ]|[ d, a, cb^2, cb^2a ]
6.24-12.0.2.2.3.4.1.3|6.24-12.0.2.2.3.4.1|[ 2, 3, 4, 5 ]|[ 2A, 2B, 3A, 4A ]|[ d, b^2a, b^2, dba ]
6.24-6.0.2.2.2.12.1.1|6.24-6.0.2.2.2.12.1|[ 2, 3, 4, 8 ]|[ 2A, 2C, 2B, 12A1 ]|[ b^6, a, ba, b^5 ]
6.24-6.0.2.2.2.12.2.1|6.24-6.0.2.2.2.12.2|[ 2, 3, 4, 9 ]|[ 2A, 2C, 2B, 12A5 ]|[ b^6, a, b^5a, b ]
6.25-2.0.5.5.5.1.1|6.25-2.0.5.5.5.1|[ 16, 21, 24 ]|[ 5A1, 5A-2, 5E1 ]|[ ba^3, b^2a^4, b^2a^3 ]
6.25-2.0.5.5.5.2.1|6.25-2.0.5.5.5.2|[ 11, 21, 25 ]|[ 5A-1, 5A-2, 5B1 ]|[ b^2a^2, b^2a^4, ba^4 ]
6.25-2.0.5.5.5.3.1|6.25-2.0.5.5.5.3|[ 11, 15, 22 ]|[ 5A-1, 5E-2, 5F-1 ]|[ b^2a^2, b^4a^2, b^4a ]
6.25-2.0.5.5.5.4.1|6.25-2.0.5.5.5.4|[ 11, 14, 19 ]|[ 5A-1, 5F2, 5C-2 ]|[ b^2a^2, b^2a, ba^2 ]
6.25-2.0.5.5.5.5.1|6.25-2.0.5.5.5.5|[ 6, 16, 22 ]|[ 5A2, 5A1, 5F-1 ]|[ a, ba^3, b^4a ]
6.25-2.0.5.5.5.6.1|6.25-2.0.5.5.5.6|[ 6, 11, 23 ]|[ 5A2, 5A-1, 5D1 ]|[ a, b^2a^2, b^3a^2 ]
6.25-2.0.5.5.5.7.1|6.25-2.0.5.5.5.7|[ 6, 12, 14 ]|[ 5A2, 5D-2, 5F2 ]|[ a, b^3a^3, b^2a ]
6.25-2.0.5.5.5.8.1|6.25-2.0.5.5.5.8|[ 6, 15, 19 ]|[ 5A2, 5E-2, 5C-2 ]|[ a, b^4a^2, ba^2 ]
6.25-2.0.5.5.5.9.1|6.25-2.0.5.5.5.9|[ 6, 10, 20 ]|[ 5A2, 5F1, 5D2 ]|[ a, ba, b^4a^3 ]
6.25-2.0.5.5.5.10.1|6.25-2.0.5.5.5.10|[ 6, 18, 24 ]|[ 5A2, 5F-2, 5E1 ]|[ a, b^3a, b^2a^3 ]
6.25-2.0.5.5.5.11.1|6.25-2.0.5.5.5.11|[ 5, 11, 20 ]|[ 5B-1, 5A-1, 5D2 ]|[ b^4, b^2a^2, b^4a^3 ]
6.25-2.0.5.5.5.12.1|6.25-2.0.5.5.5.12|[ 5, 6, 25 ]|[ 5B-1, 5A2, 5B1 ]|[ b^4, a, ba^4 ]
6.25-2.0.5.5.5.13.1|6.25-2.0.5.5.5.13|[ 5, 21, 22 ]|[ 5B-1, 5A-2, 5F-1 ]|[ b^4, b^2a^4, b^4a ]
